main_questions,main_responses,inflam_questions,inflam_responses,practice_questions,practice_response,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,main.thisRepN,main.thisTrialN,main.thisN,main.thisIndex,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,image.started,image.stopped,text_20.started,text_20.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,text_19.started,text_19.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,text_3.started,text_3.stopped,text_6.started,text_6.stopped,start_practice_discuss.keys,start_practice_discuss.started,start_practice_discuss.stopped,sound_15.started,sound_15.stopped,sound_16.started,sound_16.stopped,finish_sound_practice_prompt.started,finish_sound_practice_prompt.stopped,text_7.started,text_7.stopped,text_8.started,text_8.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,sound_4.started,sound_4.stopped,sound_5.started,sound_5.stopped,finish_sound_practice_resp.started,finish_sound_practice_resp.stopped,rest_text.started,rest_text.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,sound_11.started,sound_11.stopped,sound_12.started,sound_12.stopped,sound_13.started,sound_13.stopped,start_practice_discuss.rt,main_question.started,main_question.stopped,end_main_intro.keys,end_main_intro.started,end_main_intro.stopped,text_24.started,text_24.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,text_4.started,text_4.stopped,text_10.started,text_10.stopped,start_main_discuss.keys,start_main_discuss.rt,start_main_discuss.started,start_main_discuss.stopped,sound_19.started,sound_19.stopped,sound_20.started,sound_20.stopped,finish_sound_main_prompt.started,finish_sound_main_prompt.stopped,text_15.started,text_15.stopped,text_16.started,text_16.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,sound_7.started,sound_7.stopped,sound_8.started,sound_8.stopped,finish_sound_main_resp.started,finish_sound_main_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,16.855251417990075,None,space,60.60073350102175,16.855251417990075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,77.55279604298994,None,space,1.4021866650145967,77.55279604298994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.55279604298994,None,79.04160599698662,None,space,4.644744864985114,79.04160599698662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.86665223399177,None,space,3.911012980999658,83.86665223399177,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.57606218598085,None,303.57606218598085,None,None,303.57606218598085,None,320.51830157259536,320.764334521984,321.53965490460104,None,322.5188862585957,None,323.57741335898754,383.5781664189999,323.57741335898754,383.5781664189999,None,323.57741335898754,383.5781664189999,380.58728129958325,None,381.557214919597,381.8121490859776,382.5890405855927,None,383.63711223198334,None,None,383.63711223198334,None,410.58736199260164,None,411.6231172825821,None,412.5832633615966,None,15.439774869009852,413.73458195099374,None,None,413.73458195099374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.71729539797525,None,space,9.952894860005472,473.71729539797525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
What’s the best way a person can spend their time?,Either learning or spending time with friends and family I guess. That seems like a cliché answer though. How do you prefer to spend your time?,How tightly should we regulate immigration?,There needs to be a certain amount of control over it. I don't think we can have just anyone crossing the border unfortunately. What are your thoughts on that?,Would you say you are an introvert or an extrovert?,Somewhere in the middle I guess. I like spending time with people but after awhile it stresses me out. How about you?,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.4089620449813,None,None,555.4089620449813,None,582.390389993586,582.6725194009778,583.3574409895839,None,584.3704787875788,None,,,,,,,,,,,,,484.0513504999981,None,484.0513504999981,None,space,15.216659097990487,484.0513504999981,None,None,None,None,None,None,None,499.30917712298105,None,499.30917712298105,None,space,56.01615529099945,499.30917712298105,None,None,None,None,None,None,None,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
What is the best way to start the day?,I'd have to say a cup of coffee and yoga outside. You just feel so relaxed and awake after! Do you have a special morning routine?,Should AI be allowed to make judicial decisions?,I really don't know… on one hand I think it would be more consistent on the other it seems a little dystopic. How do you feel about that?,Do you have any pet peeves?,Yes! Dishes in the sink are SO triggering! Do you have anything that annoys you like that?,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.5456641099881,None,None,658.5456641099881,None,685.5802272315807,685.867375389993,686.5693043205858,None,687.5562151845982,None,,,,,,,,,,,,,585.4330166849832,None,585.4330166849832,None,space,13.052803130995017,585.4330166849832,None,None,None,None,None,None,None,598.5415184059821,None,598.5415184059821,None,None,,598.5415184059821,None,655.4860941465915,None,656.5202891065885,None,657.4869624626037,None,Demo_3,001,2022-09-30_11h52.35.558,Anon_communication,2022.1.4,59.98116447913712,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5965860249999,None,688.5965860249999,None,space,11.887451806018362,688.5965860249999,None,None,None,None,None,None,None,700.5885634869919,None,700.5885634869919,None,None,,700.5885634869919,None,757.5118143095781,None,758.532482434591,None,759.5487436516007,None,,,,,,,
